语料检索_语料库在线(www.cncorpus.org)
类型：古代汉语语料库
检索条件：愁
2023/1/20 16:06:28

序号	语句	书名	朝代
2260	忍教长日 [愁] 生。		《全唐诗》__隋唐五代
2261	七年岐路亦堪 [愁] 。		《全唐诗》__隋唐五代
2262	一身难自说， [愁] 逐路人行。		《全唐诗》__隋唐五代
2263	不如将耳入山去，万是千非 [愁] 杀人。		《全唐诗》__隋唐五代
2264	小窗灯影背，燕语惊 [愁] 态。		《全唐诗》__隋唐五代
2265	含 [愁] 独倚闺帏，玉炉烟断香微。		《全唐诗》__隋唐五代
2266	风摇 [愁] 玉坠，枝动惜珠干。		《全唐诗》__隋唐五代
2267	人悄悄， [愁] 无了，思梦不成难晓。		《全唐诗》__隋唐五代
2268	远山 [愁] 黛碧，横波慢脸明。		《全唐诗》__隋唐五代
2269	四支无力上秋千，群花谢、 [愁] 对艳阳天。		《全唐诗》__隋唐五代
2270	君不见屈大夫纫兰而发谏，君不见贾太傅忌鵩而 [愁] 吟。		《全唐诗》__隋唐五代
2271	斜阳古岸归鸦晚，红蓼低沙宿雁 [愁] 。		《全唐诗》__隋唐五代
2272	渔父真闲唱，灵均是谩 [愁] 。		《全唐诗》__隋唐五代
2273	璨璨卢家女，旧来名莫 [愁] 。		《全唐诗》__隋唐五代
2274	不如将耳入山去，万是千非 [愁] 杀人。		《全唐诗》__隋唐五代
2275	行到伤心处，松风 [愁] 杀人。		《全唐诗》__隋唐五代
2276	只应 [愁] 逼夜，宁厌赏经年。		《全唐诗》__隋唐五代
2277	看花 [愁] 日晚，隐树怕风吹。		《全唐诗》__隋唐五代
2278	望开从隔岁， [愁] 过即无春。		《全唐诗》__隋唐五代
2279	烦恼从何生， [愁] 哉缘苦起。		《全唐诗》__隋唐五代
2280	朝朝为衣食，岁岁 [愁] 租调。		《全唐诗》__隋唐五代
2281	关山谁复见，应独起边 [愁] 。		《全唐诗》__隋唐五代
2282	未发先 [愁] 有一朝，如今零落更魂销。		《全唐诗》__隋唐五代
2283	宿雨 [愁] 为客，寒花笑未还。		《全唐诗》__隋唐五代
2284	魂从会处断， [愁] 向笑中来。		《全唐诗》__隋唐五代
2285	狂兄与狂弟，不解对花 [愁] 。		《全唐诗》__隋唐五代
2286	 [愁] 看毕卓瓮间夜，笑向陶潜篱下时。		《全唐诗》__隋唐五代
2287	满眼桃李花， [愁] 人如不见。		《全唐诗》__隋唐五代
2288	焰水无鱼下底钩，觅鱼无处笑君 [愁] 。		《全唐诗》__隋唐五代
2289	八月莫为客，夜长 [愁] 杀人。		《全唐诗》__隋唐五代
2290	卷815_59 【释裴循春 [愁] 】皎然		《全唐诗》__隋唐五代
2291	自身病始可，又为子孙 [愁] 。		《全唐诗》__隋唐五代
2292	子细推寻著，茫然一场 [愁] 。		《全唐诗》__隋唐五代
2293	欲除豺虎论三略，莫对云山咏四 [愁] 。		《全唐诗》__隋唐五代
2294	 [愁] 吟长抱膝，孰诉高高天。		《全唐诗》__隋唐五代
2295	世上 [愁] 何限，人间事久谙。		《全唐诗》__隋唐五代
2296	漠漠望中春自艳，寥寥泊处夜堪 [愁] 。		《全唐诗》__隋唐五代
2297	梦里春谷泉， [愁] 中洞庭雨。		《全唐诗》__隋唐五代
2298	莫怪今憔悴，多 [愁] 定损人。		《全唐诗》__隋唐五代
2299	逐客凄凄重入京，旧 [愁] 新恨两难胜。		《全唐诗》__隋唐五代
2300	王孙可念 [愁] 金锁，从放断肠明月中。		《全唐诗》__隋唐五代
2301	 [愁] 烟锁平甸，朔吹绕寒枝。		《全唐诗》__隋唐五代
2302	石镜无光相对 [愁] ，漫漫顶上沉秋月。		《全唐诗》__隋唐五代
2303	 [愁] 魂傍枕不肯去，翻疑住处邻湘娥。		《全唐诗》__隋唐五代
2304	身轻嫌衲重，天旱为民 [愁] 。		《全唐诗》__隋唐五代
2305	 [愁] 心翻覆梦难成，病仆呻吟呼不起。		《全唐诗》__隋唐五代
2306	十年麾下蓄壮气，一朝此地为 [愁] 人。		《全唐诗》__隋唐五代
2307	金关锁断主神 [愁] 。		《全唐诗》__隋唐五代
2308	金缕毵毵碧瓦沟，六宫眉黛惹春 [愁] 。		《全唐诗》__隋唐五代
2309	阮咸别曲四座 [愁] ，赖是春风不是秋。		《全唐诗》__隋唐五代
2310	日短天寒 [愁] 送客，楚山无限路遥遥。		《全唐诗》__隋唐五代
2311	伤心日暮烟霞起，无限春 [愁] 生翠眉。		《全唐诗》__隋唐五代
2312	逡巡未得见官长，梦寝但觉生 [愁] 忧。		《全唐诗》__隋唐五代
2313	晴日万株烟一阵，闲坊兼是莫 [愁] 家。		《全唐诗》__隋唐五代
2314	六国 [愁] 看沉与浮，携琴长啸出神州。		《全唐诗》__隋唐五代
2315	暖梳簪朵事登楼，因挂垂杨立地 [愁] 。		《全唐诗》__隋唐五代
2316	幽居回不近，秋策却堪 [愁] 。		《全唐诗》__隋唐五代
2317	 [愁] 见滩头夜泊处，风翻暗浪打船声。		《全唐诗》__隋唐五代
2318	蛮歌豆蔻北人 [愁] ，松雨蒲风夜艇秋。		《全唐诗》__隋唐五代
2319	湘水流，湘水流，九疑云物至今 [愁] 。		《全唐诗》__隋唐五代
2320	何当怜一物，亦遣断 [愁] 吟。		《全唐诗》__隋唐五代
2321	好日新妆坐 [愁] 。		《全唐诗》__隋唐五代
2322	 [愁] 坐， [愁] 坐，一世虚生虚过。		《全唐诗》__隋唐五代
2323	爱雪 [愁] 冬尽，怀人觉夜长。		《全唐诗》__隋唐五代
2324	 [愁] 人起望相思，		《全唐诗》__隋唐五代
2325	惆怅无人为疏凿，拥 [愁] 含恨过年年。		《全唐诗》__隋唐五代
2326	明月，明月，胡笳一声 [愁] 绝。		《全唐诗》__隋唐五代
2327	只 [愁] 歌舞散，化作彩云飞。		《全唐诗》__隋唐五代
2328	尘 [愁] 世界忙心在，		《全唐诗》__隋唐五代
2329	兰缸尚惜连明在，锦帐先 [愁] 入夏空。		《全唐诗》__隋唐五代
2330	借皮兼借肉，怀叹复怀 [愁] 。		《全唐诗》__隋唐五代
2331	细雨满天风似 [愁] 。		《全唐诗》__隋唐五代
2332	紫花空映楚云 [愁] 。		《全唐诗》__隋唐五代
2333	过此 [愁] 人处，始知行路难。		《全唐诗》__隋唐五代
2334	汀洲草色亦如此， [愁] 杀远人人不知。		《全唐诗》__隋唐五代
2335	多 [愁] 鬓发余甘老，有限年光尔莫催。		《全唐诗》__隋唐五代
2336	薇帐逗烟生绿尘，金翅峨髻 [愁] 暮云，		《全唐诗》__隋唐五代
2337	东方风来满眼春，花城柳暗 [愁] 几人。		《全唐诗》__隋唐五代
2338	好花生木末，衰蕙 [愁] 空园。		《全唐诗》__隋唐五代
2339	积 [愁] 穷地角，见日上扶桑。		《全唐诗》__隋唐五代
2340	有意疑张绪，无情见莫 [愁] 。		《全唐诗》__隋唐五代
2341	 [愁] 将网共解，服与代俱明。		《全唐诗》__隋唐五代
2342	鼓绝天街冷雾收，晓来风景已堪 [愁] 。		《全唐诗》__隋唐五代
2343	蠹芰不相采，敛蘋空自 [愁] 。		《全唐诗》__隋唐五代
2344	遍与傍人别，临终尽不 [愁] 。		《全唐诗》__隋唐五代
2345	 [愁] 人不愿听，自到枕前来。		《全唐诗》__隋唐五代
2346	 [愁] 章自难过，不觉苦吟频。		《全唐诗》__隋唐五代
2347	 [愁] 来一日即为长。		《全唐诗》__隋唐五代
2348	赖君时一笑，方能解四 [愁] 。		《全唐诗》__隋唐五代
2349	黄金不啼玉不泣，白杨骚屑，乱风 [愁] 月。		《全唐诗》__隋唐五代
2350	夜如何其夜未央，闲花照月 [愁] 洞房。		《全唐诗》__隋唐五代
2351	□□时时□，人 [愁] 处处同。		《全唐诗》__隋唐五代
2352	落叶平津岸， [愁] 人李使君。		《全唐诗》__隋唐五代
2353	岁去 [愁] 终在，春还命不来。		《全唐诗》__隋唐五代
2354	行人莫上长堤望，风起杨花 [愁] 杀人。		《全唐诗》__隋唐五代
2355	分明似写文君恨，万怨千 [愁] 弦上声。		《全唐诗》__隋唐五代
2356	去国年方晏， [愁] 心转不堪。		《全唐诗》__隋唐五代
2357	汉畤结 [愁] 阴，秦陵下悲霰。		《全唐诗》__隋唐五代
2358	 [愁] 听黄莺唤友声，空闺曙色梦初成。		《全唐诗》__隋唐五代
2359	 [愁] 心随斗柄，东北望春回。		《全唐诗》__隋唐五代
2360	 [愁] 人独处那堪此，安得君来独枕眠。		《全唐诗》__隋唐五代
2361	 [愁] 逐前年少，欢迎今岁多。		《全唐诗》__隋唐五代
2362	王恺家中藏难掘，颜回饥僝 [愁] 天雪。		《全唐诗》__隋唐五代
2363	长 [愁] 忽作鹤飞去，一片孤云何处寻。		《全唐诗》__隋唐五代
2364	春 [愁] 正断绝，春鸟复哀吟。		《全唐诗》__隋唐五代
2365	那作商人妇， [愁] 水复 [愁] 风。		《全唐诗》__隋唐五代
2366	黠虏犹违命，烽烟直北 [愁] 。		《全唐诗》__隋唐五代
2367	而使空旷年年，常贮 [愁] 烟。		《全唐诗》__隋唐五代
2368	蛾眉 [愁] 自结，鬓发没情梳。		《全唐诗》__隋唐五代
2369	晓蝉呜咽暮莺 [愁] ，言语殷勤十指头。		《全唐诗》__隋唐五代
2370	沙碛人 [愁] 月，山城犬吠云。		《全唐诗》__隋唐五代
2371	莫言白发多，茎茎是 [愁] 筋。		《全唐诗》__隋唐五代
2372	茫茫四大 [愁] 杀人。		《全唐诗》__隋唐五代
2373	迢迢不可见，日暮空 [愁] 予。		《全唐诗》__隋唐五代
2374	寻河 [愁] 地尽，过碛觉天低。		《全唐诗》__隋唐五代
2375	万里桥头独越吟，知凭文字写 [愁] 心。		《全唐诗》__隋唐五代
2376	离亭急管四更后，不见公车心独 [愁] 。		《全唐诗》__隋唐五代
2377	欲语多时别，先 [愁] 计日回。		《全唐诗》__隋唐五代
2378	空台寂已暮， [愁] 坐变容发。		《全唐诗》__隋唐五代
2379	野店 [愁] 中雨，江城梦里蝉。		《全唐诗》__隋唐五代
2380	借问人间 [愁] 寂意，伯牙弦绝已无声。		《全唐诗》__隋唐五代
2381	芙蓉新落蜀山秋，锦字开缄到是 [愁] 。		《全唐诗》__隋唐五代
2382	长来枕上牵情思，不使 [愁] 人半夜眠。		《全唐诗》__隋唐五代
2383	更奉轻轩去，知君无客 [愁] 。		《全唐诗》__隋唐五代
2384	星繁 [愁] 昼热，露重觉荷香。		《全唐诗》__隋唐五代
2385	我守孤灯无白日，寒云陇上更添 [愁] 。		《全唐诗》__隋唐五代
2386	种药畏春过，出关 [愁] 路赊。		《全唐诗》__隋唐五代
2387	客舍正甘 [愁] 寂寂，郡楼遥想醉恹恹。		《全唐诗》__隋唐五代
2388	他日丹霄骖白凤，何 [愁] 子晋不闻声。		《全唐诗》__隋唐五代
2389	妾心君未察， [愁] 叹剧繁星。		《全唐诗》__隋唐五代
2390	引 [愁] 憎暮角，惊梦怯残砧。		《全唐诗》__隋唐五代
2391	卿家送爱子， [愁] 见灞头春。		《全唐诗》__隋唐五代
2392	边 [愁] 离上国，春梦失阳关。		《全唐诗》__隋唐五代
2393	方 [愁] 丹桂远，已怯二毛侵。		《全唐诗》__隋唐五代
2394	 [愁] 想蓬瀛归去路，难窥旧苑碧桃春。		《全唐诗》__隋唐五代
2395	等闲贪赏不归去， [愁] 杀韦郎一觉眠。		《全唐诗》__隋唐五代
2396	 [愁] 见三秋水，分为两地泉。		《全唐诗》__隋唐五代
2397	悔系腰间绶，翻为膝下 [愁] 。		《全唐诗》__隋唐五代
2398	沧海成尘几万秋，碧桃花发长春 [愁] 。		《全唐诗》__隋唐五代
2399	入夜 [愁] 难遣，逢秋恨莫任。		《全唐诗》__隋唐五代
2400	清夜妆台月，空想画眉 [愁] 。		《全唐诗》__隋唐五代
2401	凄凄白杨风，日暮堪 [愁] 人。		《全唐诗》__隋唐五代
2402	卷695_43 【 [愁] 】韦庄		《全唐诗》__隋唐五代
2403	避 [愁]  [愁] 又至， [愁] 至事难忘。		《全唐诗》__隋唐五代
2404	住 [愁] 春草绿，去喜桂枝香。		《全唐诗》__隋唐五代
2405	因君报兵部， [愁] 泪日沾衣。		《全唐诗》__隋唐五代
2406	碧云悠悠兮泾水东流，伤嗟美人兮雨泣花 [愁] 。		《全唐诗》__隋唐五代
2407	知君客 [愁] 处，月满巴川时。		《全唐诗》__隋唐五代
2408	洞庭风软荻花秋，新没青娥细浪 [愁] 。		《全唐诗》__隋唐五代
2409	耿耿尊酒前，联雁飞 [愁] 音。		《全唐诗》__隋唐五代
2410	万里乡为梦，三边月作 [愁] 。		《全唐诗》__隋唐五代
2411	莎草青青雁欲归玉腮珠泪洒临岐云鬟飘去香风尽 [愁] 见莺啼红树枝		《全唐诗》__隋唐五代
2412	明晨追赏应 [愁] 寂，沙渚烟销翠羽空。		《全唐诗》__隋唐五代
2413	 [愁] 见玉琴弹别鹤，又将清泪滴真珠。		《全唐诗》__隋唐五代
2414	志阐三折后， [愁] 值二毛前。		《全唐诗》__隋唐五代
2415	不知蒿里曙，空见陇云 [愁] 。		《全唐诗》__隋唐五代
2416	月明窗外子规啼，忍使孤魂 [愁] 夜永。		《全唐诗》__隋唐五代
2417	晴开万井树， [愁] 看五陵烟。		《全唐诗》__隋唐五代
2418	红楼日暮莺飞去， [愁] 杀深宫落砌花。		《全唐诗》__隋唐五代
2419	燕语春泥堕锦筵，情 [愁] 无意整花钿。		《全唐诗》__隋唐五代
2420	 [愁] 闻黄鸟夜关关，沩汭春来有梦还。		《全唐诗》__隋唐五代
2421	怜肠 [愁] 欲断，斜日复相催。		《全唐诗》__隋唐五代
2422	胡为守空闺，孤眠 [愁] 锦衾。		《全唐诗》__隋唐五代
2423	自从泣尽江蓠血，夜夜 [愁] 风怨雨来。		《全唐诗》__隋唐五代
2424	红闺更有堪 [愁] 处，窗上虫丝几上尘。		《全唐诗》__隋唐五代
2425	 [愁] 态上眉凝浅绿，泪痕侵脸落轻红。		《全唐诗》__隋唐五代
2426	谁谓含 [愁] 独不见，更教明月照流黄。		《全唐诗》__隋唐五代
2427	又得一宵话，免生千里 [愁] 。		《全唐诗》__隋唐五代
2428	饮酒酒能散羁 [愁] ，		《全唐诗》__隋唐五代
2429	 [愁] 来无去处，只上郡西楼。		《全唐诗》__隋唐五代
2430	 [愁] 鬓行看白，童颜学未成。		《全唐诗》__隋唐五代
2431	 [愁] 里难消日，归期尚隔年。		《全唐诗》__隋唐五代
2432	西北黄云暮，声声画角 [愁] 。		《全唐诗》__隋唐五代
2433	试上铜台歌舞处，唯有秋风 [愁] 杀人。		《全唐诗》__隋唐五代
2434	 [愁] 见流沙北，天西海一隅。		《全唐诗》__隋唐五代
2435	 [愁] 客叶舟里，夕阳花水时。		《全唐诗》__隋唐五代
2436	镜里 [愁] 衰鬓，舟中换旅衣。		《全唐诗》__隋唐五代
2437	白草三冬色，黄云万里 [愁] 。		《全唐诗》__隋唐五代
2438	不须 [愁] 岁晚，霜露岂能摧。		《全唐诗》__隋唐五代
2439	宁知宿昔恩华乐，变作潇湘离别 [愁] 。		《全唐诗》__隋唐五代
2440	终日河声咽暮空，烟 [愁] 此地昼濛濛。		《全唐诗》__隋唐五代
2441	含笑谩教情面厚，多 [愁] 还使鬓毛斑。		《全唐诗》__隋唐五代
2442	 [愁] 见唱阳春，令人离肠结。		《全唐诗》__隋唐五代
2443	青松吊客泪，丹旐路人 [愁] 。		《全唐诗》__隋唐五代
2444	征人饮马 [愁] 不回，长城变作望乡堆。		《全唐诗》__隋唐五代
2445	玉扇画堂凝夜秋，歌艳绕梁催莫 [愁] 。		《全唐诗》__隋唐五代
2446	祸近防难及， [愁] 长事未分。		《全唐诗》__隋唐五代
2447	 [愁] 如湘灵哭湘浦，咽咽哀音隔云雾。		《全唐诗》__隋唐五代
2448	谁念独坐 [愁] ，日暮此南楼。		《全唐诗》__隋唐五代
2449	巫峡晓云 [愁] 不稀。		《全唐诗》__隋唐五代
2450	今者放歌行，以慰梁父 [愁] 。		《全唐诗》__隋唐五代
2451	春情不可耐， [愁] 杀闺中妇。		《全唐诗》__隋唐五代
2452	日月渝乡思，烟花换客 [愁] 。		《全唐诗》__隋唐五代
2453	雨滴梧桐秋夜长， [愁] 心和雨到昭阳。		《全唐诗》__隋唐五代
2454	楚客病来乡思苦，寂寥灯下不胜 [愁] 。		《全唐诗》__隋唐五代
2455	急节写商商恨促，秦 [愁] 越调逡巡足。		《全唐诗》__隋唐五代
2456	抱 [愁] 那去国，将老更垂裳。		《全唐诗》__隋唐五代
2457	唯 [愁] 员外置，不应列星文。		《全唐诗》__隋唐五代
2458	暗隙 [愁] 听蟋蟀声。		《全唐诗》__隋唐五代
2459	唯有妖娥曾舞处，古台寂寞起 [愁] 烟。		《全唐诗》__隋唐五代
2460	凄凉金管思，迢递玉人 [愁] 。		《全唐诗》__隋唐五代
2461	梦来魂尚扰， [愁] 委疾空缠。		《全唐诗》__隋唐五代
2462	无奈柔肠断，关山总是 [愁] 。		《全唐诗》__隋唐五代
2463	黄鹤之飞尚不得，猿猱欲度 [愁] 攀缘。		《全唐诗》__隋唐五代
2464	又闻子规啼夜月， [愁] 空山。		《全唐诗》__隋唐五代
2465	同心再解不心离，离字频看字 [愁] 灭。		《全唐诗》__隋唐五代
2466	绣床怕引乌龙吠，锦字 [愁] 教青鸟衔。		《全唐诗》__隋唐五代
2467	日霁开 [愁] 望，波喧警醉眠。		《全唐诗》__隋唐五代
2468	 [愁] 听络纬唱，似与羁魂语。		《全唐诗》__隋唐五代
2469	独坐长门 [愁] 日暮。		《全唐诗》__隋唐五代
2470	半醉半醒齐出县，共伤涂炭不胜 [愁] 。		《全唐诗》__隋唐五代
2471	名山主簿实堪 [愁] ，难咬他家大骨头。		《全唐诗》__隋唐五代
2472	悠悠楚水流如马，恨紫 [愁] 红满平野。		《全唐诗》__隋唐五代
2473	 [愁] 见蜘蛛织，寻思直到明。		《全唐诗》__隋唐五代
2474	白云一片去悠悠，青枫浦上不胜 [愁] 。		《全唐诗》__隋唐五代
2475	 [愁] 坐对云屏，算归程。		《全唐诗》__隋唐五代
2476	不应有恨事，娇甚却成 [愁] 。		《全唐诗》__隋唐五代
