语料检索_语料库在线(www.cncorpus.org)
类型：古代汉语语料库
检索条件：泪
2022/5/26 20:09:03

序号	语句	书名	朝代
4907	却说挹香到了婉卿家，叩门入内，来看婉卿，见婉卿睡在榻上，在那里涔涔下 [泪] 。		《青楼梦》__清
4908	挹香不觉凄然 [泪] 下，然后分别。		《青楼梦》__清
4909	珠 [泪] 难还情尚在，如何衰草罨长堤。		《青楼梦》__清
4910	说着不觉双 [泪] 齐流。		《青楼梦》__清
4911	赢得颦卿亦两眶 [泪] 下，语不成声。		《青楼梦》__清
4912	及苴麻在艰，优谕权夺，踊绝伤足， [泪] 尽丧明，入觐之期，良愿莫遂。		《全唐文》__清
4913	燕白颔此时已是半酣，寻思无计，心下一苦，拿着一杯酒欲饮不饮，忽不觉堕下几点 [泪] 来。		《平山冷燕》__清
4914	"燕白颔道："我自有心事堕 [泪] ，与酒何干！		《平山冷燕》__清
4915	待学倦飞归鸟，有孤寒八百，别 [泪] 齐抛。		《青楼梦》__清
4916	觉凄凄切切，哀怨动人，如浔阳江头之调，挹香不觉 [泪] 下。		《青楼梦》__清
4917	那日，挹香至留春阁，见爱卿粉腮凝 [泪] ，姣面含愁，甚属难解，遂婉诘之。		《青楼梦》__清
4918	挹香见他面色泛青，牙关咬紧，珠 [泪] 涔涔，向床中睡下，连忙立起来，陪他睡下，再四盘诘，见他蒙胧睡去。		《青楼梦》__清
4919	情恻恻， [泪] 淫淫，魂梦费追寻。		《平山冷燕》__清
4920	倘若高兴一唱，悲歌慷慨，满座为之下 [泪] ，竟似伤时狂士一般。		《女娲石》__清
4921	谈到当时国事，瑶瑟不觉 [泪] 下。		《女娲石》__清
4922	见若素认真起来，哭个不止，没奈何走近身边，陪着笑脸，将左手从后面搭在若素左肩上，把右手衣袖替他拭 [泪] ，道：“下官原是取笑，夫人息怒。”		《情梦柝》__清
4923	说罢， [泪] 下如雨。		《情梦柝》__清
4924	挹香见其花容惨淡，珠 [泪] 盈眸，情不能遣，举袖向拭。		《青楼梦》__清
4925	数尽人材到巾帼，长使英雄 [泪] 如线。		《女娲石》__清
4926	大富贵亦寿考，赢得几时春梦好，念到国亡家破日，铁石也应 [泪] 槁。		《女娲石》__清
4927	挹香读了这首诗，不觉顿触悲怀， [泪] 随声出。		《青楼梦》__清
4928	乃道：“此诗一字一 [泪] ，芳卿之心事尽寓诗章，真非纸上空谈矣。”		《青楼梦》__清
4929	第十五回  绮琴抵掌论音乐 水母当筵动急 [泪] 		《女娲石》__清
4930	子刚见了，怜他起来，下了几点 [泪] 。		《情梦柝》__清
4931	瑶瑟听到这里，不觉感慨丛生，掉下几点 [泪] 来。		《女娲石》__清
4932	无情人忽动多情 [泪] ，无心话感动有心人。		《女娲石》__清
4933	那少年收 [泪] 道：”晚生叫匡迥，号超人。		《儒林外史 (上)》__清
4934	匡超人见问这话，又落下 [泪] 来，道：“先生，我现今衣食缺少，还拿甚么本钱想读书上进？		《儒林外史 (上)》__清
4935	匡超人接了衣裳、银子，两 [泪] 交流道：“蒙先生这般相爱，我匡迥何以为报！		《儒林外史 (上)》__清
4936	真好伤感也，又下起 [泪] 来。		《情梦柝》__清
4937	不觉 [泪] 下，忽想道：差了，路上人望见，倘或猜破，大为不便。		《情梦柝》__清
4938	 [泪] 有变於湘竹，恨方缠於谷林。		《全唐文》__清
4939	抛下 [泪] 来。		《情梦柝》__清
4940	匡超人听见了这些话，上不住落下几点 [泪] 来，便问：“后事是怎样办的？”		《儒林外史 (上)》__清
4941	牛浦揩 [泪] ，谢了卜老。		《儒林外史 (上)》__清
4942	况弄印之威望已行， [泪] 碑之风流未远，将畴茂绩，以继昔贤。		《全唐文》__清
4943	和尚觉得心动，走到那牛跟前，那牛就两眼抛梭的淌下 [泪] 来。		《儒林外史 (上)》__清
4944	川流有尽期，惨 [泪] 终不涸。		《情梦柝》__清
4945	倪老爹说到此处，不觉凄然垂下 [泪] 来。		《儒林外史 (上)》__清
4946	鲍文卿听见这句话，忍不住的眼里流下 [泪] 来，说道：“这四个可怜了！”		《儒林外史 (上)》__清
4947	昔岘山堕 [泪] ，犹见钜平之碑；襄水沈波，尚有当阳之碣。		《全唐文》__清
4948	收 [泪] 敷宣，言不能喻。		《全唐文》__清
4949	楚卿听了，不觉也下了几点 [泪] ，勉强道：“姐姐，好在后边，不消哭了。”		《情梦柝》__清
4950	吃罢，又请到一间密屋里，严致和说起王氏病重，掉下 [泪] 来道：“令妹自到舍下二十年，真是弟的内助；如今丢了我，怎生是好！		《儒林外史 (上)》__清
4951	吃了几杯酒，严监生掉下 [泪] 来，指著一张橱里，向赵氏说道：“昨日典当内送来三百两利钱，是你王氏姊姊的私房；每年腊月二十七八日送来，我就交给他，我也不管他在那里用。		《儒林外史 (上)》__清
4952	说着，悼下 [泪] 来。		《儒林外史(下)》__清
4953	每北望山河，东瞻陵庙；想豺狼汙辱，宫殿荒凉，士庶黔黎，悉遭涂炭；松楸桑梓，半作蒸薪；未尝不当寝震惊，临食吁叹；气填胸臆， [泪] 洒衣襟。		《全唐文》__清
4954	那妇人接了葫芦，上上下下把老和尚一看，止不住眼里流下 [泪] 来，便要拿葫芦去打酒。		《儒林外史(下)》__清
4955	那妇人含着 [泪] ，说道：“我方才看见老师父是个慈悲面貌，不该遭这一难！”		《儒林外史(下)》__清
4956	岂可使汾川遗碣，独擅于无渐；岘岫馀文，孤标於堕 [泪] 。		《全唐文》__清
4957	画眉人去无消息，船望江干日 [泪] 啼。		《情梦柝》__清
4958	王惠听罢，流下 [泪] 来说道：“昔年在南昌，蒙尊公骨肉之谊，今不想已作故人。		《儒林外史 (上)》__清
4959	他即刻过船，取来交待，彼此酒 [泪] 分手。		《儒林外史 (上)》__清
4960	不觉凄然 [泪] 下。		《儒林外史(下)》__清
4961	可怜一位诰命夫人，有子有女也不在面前披麻带孝，铁石心肠人闻之，也要下 [泪] 。		《五美缘》__清
4962	红生惨然 [泪] 下道：“小生原系金阊人氏，为因避难而来，不曾与家中父母话别，以此望云增感，不觉堕 [泪] 耳。”		《赛花铃》__清
4963	八员虎将，一齐跳上岸来，不一时夺得一只船来，马云、汤彪、小姐众人一同上船，众英雄酒 [泪] 而别，两下一齐开船。		《五美缘》__清
4964	翠秀在旁流下 [泪] 来，太太看见叫道：“我儿休要慌忙，大家想个主意，藏过一时才好。”		《五美缘》__清
4965	公婆两个听见这句话，惊得 [泪] 下如雨，说道：“我儿，你气疯了！		《儒林外史(下)》__清
4966	女儿两目一睁，双双珠 [泪] 叫声：“爹爹呀！		《五美缘》__清
4967	王玉辉忍着 [泪] ，出茶馆门，一直往虎丘那条路上去。		《儒林外史(下)》__清
4968	花荣玉见沈谦面上带 [泪] ，二目通红，花太师问道：“年兄眼中带 [泪] ，是何缘故？”		《五美缘》__清
4969	沈谦见问，不觉两 [泪] 交流，才欲开言，忽又忍住。		《五美缘》__清
4970	拜毕，钱月英同落霞出来，夫妻兄妹相会，各诉别后之苦，两行珠 [泪] 乱滚，大哭一场。		《五美缘》__清
4971	吓得刘尚书与丫头仆妇人等忙取姜汤，同来灌下，半晌方醒，放声大哭，哭了一会，收 [泪] 道：“孩儿先前怎样说法？”		《五美缘》__清
4972	丈人见了大惊，双眼掉下 [泪] 来，又着实数说了他一顿。		《儒林外史(下)》__清
4973	于老者听到深微之处，不觉凄然 [泪] 下。		《儒林外史(下)》__清
4974	杏娘含着 [泪] 答道：“姑爹到京，在路须要保重。”		《醒名花》__清
4975	沈老太太流下 [泪] 来道：“妹妹有所不知，因你姨侄沈廷芳，被经略差人拿去，我特来央妹夫前去说个人情。”		《五美缘》__清
4976	六时珠 [泪] 自空弹。		《醒名花》__清
4977	楼畔眺，触景 [泪] 难留。		《醒名花》__清
4978	蚩蚩细民，翩翩公子，同在穷途， [泪] 如铅水。		《儒林外史(下)》__清
4979	越水吴山，烟霞渊薮，击钵催诗，论文载酒，后先相望，数十年来，愁城未破， [泪] 海无涯。		《儒林外史(下)》__清
4980	今朝洒尽关山 [泪] ，不为三闾泣楚湘。		《醒名花》__清
4981	说了这一句，眼中流下 [泪] 来。		《醒名花》__清
4982	只是慧姑知得哥哥逃走，不知此去到那里安身，眼中珠 [泪] 不止。		《醒名花》__清
4983	丈夫非无 [泪] ，不洒离别间。		《醒名花》__清
4984	可怜杭州一个才子，被无辜冤枉，已定秋后处决，这也可恼，随即吩咐出来，将冯旭收监，又把承行叫进宅门，那个书办见了本官，两 [泪] 交流道：“大老爷责了小人三十大板，还要老爷连夜通详，如违官参吏革。”		《五美缘》__清
4985	崔氏收住 [泪] 道：“有话快对我说！”		《五美缘》__清
4986	将至初更，小姐与落霞叫声母亲请上，孩儿拜别了，太太流下 [泪] 来叫道：“两个孩儿一路小心，保重要紧。”		《五美缘》__清
4987	常带春泥四五点，曾沾花 [泪] 两三行。		《醒名花》__清
4988	小姐见他二人解劝，略略收了些 [泪] ，这且不表。		《五美缘》__清
4989	言念及此，不觉凄然 [泪] 下。		《醒名花》__清
4990	回首那堪成往事，几行清 [泪] 独徘徊。		《醒名花》__清
4991	父子关情倍感伤，几行红 [泪] 断人肠。		《醒名花》__清
4992	不觉眼中流下 [泪] 来道：“我湛国瑛恁般命蹇，那晓得倒在此处了结我性命。”		《醒名花》__清
4993	彩笺题遍，青衫 [泪] 湿，料得无消息。		《赛花铃》__清
4994	贝、冀俗妖幻，相与习《五龙滴 [泪] 》等经及图谶诸书，言释迦佛衰谢，弥勒佛当持世。		《续资治通鉴》__清
4995	自古豪华俱有 [泪] ，五陵年少莫愁贫。		《赛花铃》__清
4996	巫雨不经神女 [泪] ，湘涛空绕楚王祠。		《赛花铃》__清
4997	区宇即今犹战伐，十年沧海 [泪] 空垂。		《赛花铃》__清
4998	钱月英听得问他家乡，不由得两 [泪] 交流告道：“小女子是杭州人氏，因丈夫被奸人害去充军，又来强娶小女子，惟恐失身于奸人，故此带了仆女，女扮男装，去投舅舅家，来到此山，被强人掳掠，知妾是个女子，强逼为婚，幸遇恩人将贼灭了。”		《五美缘》__清
4999	吟罢，遂呵冻录于飞霞笺上，仍与佛奴拥着火炉，细细道及前事，竟 [泪] 流不止，佛奴忙以言解劝。		《醒名花》__清
5000	林旭收 [泪] ，忙问道：“为何不死？”		《五美缘》__清
5001	说罢掉下 [泪] 来。		《赛花铃》__清
5002	男男女女无不下 [泪] 。		《五美缘》__清
5003	普感激且泣，联亦为之堕 [泪] 。”		《续资治通鉴》__清
5004	只见上面写着“何某端肃顿首拜”，止不住腮边扑簌簌滚下 [泪] 来。		《赛花铃》__清
5005	素云慌忙把头来掇转，以袖拭 [泪] 。		《赛花铃》__清
5006	老安人惊问道：“吉期已届，吾儿有甚烦恼，反掉下 [泪] 来。”		《赛花铃》__清
5007	收 [泪] 道：“一定是大盗！		《五美缘》__清
5008	又召勋至内殿，谕之曰：“朕北望庭帏，逾十五年，几于无 [泪] 可挥。		《续资治通鉴》__清
5009	言已， [泪] 下，左右皆掩泣。		《续资治通鉴》__清
5010	 [泪] 溅御袍。		《续资治通鉴》__清
5011	每时节朝会，独秀夫俨然正笏立如治朝，或时在行中，凄然泣下，以朝衣抆 [泪] ，衣尽湿，左右无不悲恸者。		《续资治通鉴》__清
5012	叹马角之未生，魂消雪窖；攀龙髯而莫逮， [泪] 洒冰天。”		《续资治通鉴》__清
5013	因哽咽，举袖拭 [泪] ，左右皆饮泣。		《续资治通鉴》__清
5014	帝既用辅臣议立皇太子，因泫然下 [泪] ，文彦博退谓韩琦曰：“见上颜色否？		《续资治通鉴》__清
5015	诸将出，泽复曰：“吾度不起此疾，古语云：‘出师未捷身先死，长使英雄 [泪] 满襟。		《续资治通鉴》__清
5016	言未已， [泪] 下。		《续资治通鉴》__清
5017	松受而兼程出峡，西望掩 [泪] 曰：“吾今始获保头颅矣！”		《续资治通鉴》__清
5018	言与 [泪] 俱下。		《续资治通鉴》__清
5019	臣年六十，疾病衰残，目睹今日之事，实社稷存亡安危之所系，不敢爱身，谨泣血雨 [泪] 拜章，望圣慈听纳。”		《续资治通鉴》__清
5020	桧朝服拖绅，无一语，惟流涕淋浪，帝亦为之挥涕，就解红帕赐桧拭 [泪] 。		《续资治通鉴》__清
5021	宗弼见世忠整暇，色益 [泪] ，乃求假道甚恭，世忠曰：“是不难，但迎还两宫，复旧疆土，归报明主，足相全也。”		《续资治通鉴》__清
5022	病革，屡临视，见其羸瘠， [泪] 下，萨哈璘亦悲痛不自胜。		《清史稿上》__民初
5023	师还，上迎劳地载门外十里，见阿济格劳瘠，为 [泪] 下，亲酌金?劳之。		《清史稿上》__民初
5024	上念士卒陷敌，感伤堕 [泪] 。		《清史稿上》__民初
5025	’朕每览实录至此，未尝不为之堕 [泪] 。		《清史稿上》__民初
5026	尚强欢以相慰兮，每禁情而制 [泪] 。		《清史稿上》__民初
5027	制 [泪] 兮 [泪] 滴襟，劳，促归程兮变故遭。		《清史稿上》__民初
5028	尚强欢以相慰兮，每禁情而制 [泪] 。		《清史稿下》__民初
5029	制 [泪] 兮 [泪] 滴襟，劳，促归程兮变故遭。		《清史稿下》__民初
5030	’朕每览实录至此，未尝不为之堕 [泪] 。		《清史稿下》__民初
5031	师还，上迎劳地载门外十里，见阿济格劳瘠，为 [泪] 下，亲酌金?劳之。		《清史稿下》__民初
5032	言尽有 [泪] ， [泪] 尽有血。		《清史稿下》__民初
5033	汉官不通满语，每以此被辱，有至伤心堕 [泪] 者，将何以招徠远人，使成一体？		《清史稿下》__民初
5034	言及国樑，辄涔涔 [泪] 下，人皆称为良将云。		《清史稿下》__民初
5035	病革，屡临视，见其羸瘠， [泪] 下，萨哈璘亦悲痛不自胜。		《清史稿下》__民初
5036	上手诏谓：“所奏忠肝义，披览为之堕 [泪] ！		《清史稿下》__民初
5037	朕阅其疏，为之堕 [泪] 。		《清史稿下》__民初
5038	上念士卒陷敌，感伤堕 [泪] 。		《清史稿下》__民初
5039	有兄弟争产构讼十馀年者，为据理剖解，至 [泪] 下，皆叩头求罢，案牍遂稀。		《清史稿下》__民初
5040	痛恻难忍，不觉 [泪] 下！		《清史稿下》__民初
